Sample Id,Supertype,Section.Label,Neurotransmitter.Type,Anatomical.Division,Cluster,Class,Anatomical.Structure,Subclass,Anatomical.Substructure
bb5a1268-6edd-4fe5-9559-a76ccffa162c,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.33,GABA,MB,3742 SC Lef1 Otx2 Gaba_1,20 MB GABA,NOT,208 SC Lef1 Otx2 Gaba,NOT
1753cae2-e852-462f-b43c-9b2e640fc49d,0868 SC Tnnt1 Gli3 Gaba_2,C57BL6J-638850.33,GABA,MB,3787 SC Tnnt1 Gli3 Gaba_2,20 MB GABA,NOT,211 SC Tnnt1 Gli3 Gaba,NOT
bfa13ecc-c907-4747-93e4-eb079c1ea55d,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.33,GABA,MB,3810 SCsg Gabrr2 Gaba_2,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
64e2a040-0e5f-4280-a0de-a65e03bb3d28,0841 SC Otx2 Gcnt4 Gaba_1,C57BL6J-638850.33,GABA,MB,3671 SC Otx2 Gcnt4 Gaba_1,20 MB GABA,NOT,204 SC Otx2 Gcnt4 Gaba,NOT
046f621a-d0f6-42d9-acde-b9beccd0c3d1,0864 PRT Mecom Gaba_1,C57BL6J-638850.33,GABA-Glyc,MB,3767 PRT Mecom Gaba_1,20 MB GABA,NOT,210 PRT Mecom Gaba,NOT
7c4bec54-a741-40bd-893d-44a21263784e,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.33,GABA,MB,3797 SCsg Gabrr2 Gaba_1,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
18806e10-fb60-490a-869d-aeaa805d9580,0830 PRT Tcf7l2 Gaba_2,C57BL6J-638850.33,GABA,MB,3608 PRT Tcf7l2 Gaba_2,20 MB GABA,NOT,202 PRT Tcf7l2 Gaba,NOT
4e93d048-dc05-415b-acc2-13ecdfb8e9f8,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.33,GABA,MB,3804 SCsg Gabrr2 Gaba_1,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
44ec2cea-8b49-4326-9dc6-129755c43102,0841 SC Otx2 Gcnt4 Gaba_1,C57BL6J-638850.33,GABA,MB,3671 SC Otx2 Gcnt4 Gaba_1,20 MB GABA,NOT,204 SC Otx2 Gcnt4 Gaba,NOT
5c01ee1c-39fb-4632-a97d-0c8e7ecaa1fd,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.33,GABA,MB,3731 SCs Dmbx1 Gaba_2,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
f7519316-6b89-43ac-affa-e347b1dd2df8,0876 SCsg Gabrr2 Gaba_5,C57BL6J-638850.33,GABA,MB,3827 SCsg Gabrr2 Gaba_5,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
59a1b098-d9e0-453b-b98f-8c6baf6acad6,0864 PRT Mecom Gaba_1,C57BL6J-638850.33,GABA-Glyc,MB,3764 PRT Mecom Gaba_1,20 MB GABA,NOT,210 PRT Mecom Gaba,NOT
5329282c-9b11-4953-aab7-8ab7e21c69e2,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.33,GABA,MB,3726 SCs Dmbx1 Gaba_1,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
4b9ee02b-9e4b-4c50-b4cc-00eee1582d44,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.33,GABA,MB,3797 SCsg Gabrr2 Gaba_1,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
f4eae1c1-fc44-42f8-a43e-d96cfd8c6f2a,0856 SCs Dmbx1 Gaba_5,C57BL6J-638850.33,GABA,MB,3740 SCs Dmbx1 Gaba_5,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
129af43a-38f9-465d-8802-375b20a37578,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.33,GABA,MB,3799 SCsg Gabrr2 Gaba_1,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
3901fa43-b01a-4396-b0f5-2eee7bf6fb41,0830 PRT Tcf7l2 Gaba_2,C57BL6J-638850.33,GABA,MB,3612 PRT Tcf7l2 Gaba_2,20 MB GABA,NOT,202 PRT Tcf7l2 Gaba,NOT
34789d90-160c-4043-be44-ddd60872a59e,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.33,GABA,MB,3804 SCsg Gabrr2 Gaba_1,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
8eb1ea90-55f6-4c06-9f91-67511f2373c2,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.33,GABA,MB,3722 SCs Dmbx1 Gaba_1,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
2d33bc6f-efd5-4fc5-ab59-e7ccc3b627d8,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.33,GABA,MB,3824 SCsg Gabrr2 Gaba_4,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
c1879d26-c1cd-4421-b14c-dd9304397d9a,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.33,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,NOT,209 SCs Pax7 Nfia Gaba,NOT
45a35f76-028e-46d5-a344-2d30ce9fc25f,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.33,GABA,MB,3799 SCsg Gabrr2 Gaba_1,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
deb9494d-e1f1-4cde-869c-fbc32e4c9200,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.33,GABA,MB,3753 SCs Pax7 Nfia Gaba_2,20 MB GABA,NOT,209 SCs Pax7 Nfia Gaba,NOT
3c119584-43ca-4761-ad64-19e1616ba403,0866 PRT Mecom Gaba_3,C57BL6J-638850.33,GABA-Glyc,MB,3774 PRT Mecom Gaba_3,20 MB GABA,NOT,210 PRT Mecom Gaba,NOT
5dbb03bd-19be-4d39-bb81-c29a3dc9412a,0864 PRT Mecom Gaba_1,C57BL6J-638850.33,GABA-Glyc,MB,3767 PRT Mecom Gaba_1,20 MB GABA,NOT,210 PRT Mecom Gaba,NOT
7c255b86-c004-4016-8847-ec1f1022d40c,0855 SCs Dmbx1 Gaba_4,C57BL6J-638850.33,GABA,MB,3739 SCs Dmbx1 Gaba_4,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
016c3809-6679-4a1b-b89c-61a046d2df4e,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.33,GABA,MB,3824 SCsg Gabrr2 Gaba_4,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
96f54966-9b1c-49ff-b1cd-4d43d5de19bb,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.33,GABA,MB,3799 SCsg Gabrr2 Gaba_1,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
deb5f799-0fcb-46de-924c-41b0c92c7156,0830 PRT Tcf7l2 Gaba_2,C57BL6J-638850.33,GABA,MB,3608 PRT Tcf7l2 Gaba_2,20 MB GABA,NOT,202 PRT Tcf7l2 Gaba,NOT
8bd898d5-df63-40ee-9384-115cc11b64bb,0870 SCs Lef1 Gli3 Gaba_2,C57BL6J-638850.33,GABA,MB,3794 SCs Lef1 Gli3 Gaba_2,20 MB GABA,NOT,212 SCs Lef1 Gli3 Gaba,NOT
24ea190a-d738-4340-848a-3fc3f0194893,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.33,GABA,MB,3797 SCsg Gabrr2 Gaba_1,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
bd2be459-df51-477d-87be-f0c88d29585d,0866 PRT Mecom Gaba_3,C57BL6J-638850.33,GABA-Glyc,MB,3774 PRT Mecom Gaba_3,20 MB GABA,NOT,210 PRT Mecom Gaba,NOT
77e077db-983c-4d48-b4a7-ac471e3bb974,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.33,GABA,MB,3808 SCsg Gabrr2 Gaba_2,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
cfc2f97f-008b-49ef-aeac-aa45097124a7,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.33,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
4934b270-0b2e-4a7d-b974-bfa228eedd04,0830 PRT Tcf7l2 Gaba_2,C57BL6J-638850.33,GABA,MB,3612 PRT Tcf7l2 Gaba_2,20 MB GABA,NOT,202 PRT Tcf7l2 Gaba,NOT
b6250374-ffe3-4965-bbc5-fb7235d235d9,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.33,GABA,MB,3825 SCsg Gabrr2 Gaba_4,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
c3e9b176-3eaf-466a-9372-250d816266fb,0842 SC Otx2 Gcnt4 Gaba_2,C57BL6J-638850.33,GABA,MB,3672 SC Otx2 Gcnt4 Gaba_2,20 MB GABA,NOT,204 SC Otx2 Gcnt4 Gaba,NOT
726398e8-9714-4048-9adb-172d86557311,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.33,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
085e862d-6ce1-47c2-8556-9fdfd4b6964a,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.33,GABA,MB,3726 SCs Dmbx1 Gaba_1,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
3ea349a1-39fd-4c1b-a590-1d54e216635d,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.33,GABA,MB,3805 SCsg Gabrr2 Gaba_1,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
cf7befc3-ecbf-4d69-93b5-aba127ab152b,0855 SCs Dmbx1 Gaba_4,C57BL6J-638850.33,GABA,MB,3739 SCs Dmbx1 Gaba_4,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
f7de2bad-c533-467c-8c20-8cff56189683,0874 SCsg Gabrr2 Gaba_3,C57BL6J-638850.33,GABA,MB,3815 SCsg Gabrr2 Gaba_3,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
18f5da8a-523d-4078-9872-e155afc6453a,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.33,GABA,MB,3824 SCsg Gabrr2 Gaba_4,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
4e8ce782-d18d-4ee9-a6c3-c2c2cc2361e1,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.33,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,NOT,209 SCs Pax7 Nfia Gaba,NOT
00dc4bbe-4283-4f66-8258-1effa6671e2f,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.33,GABA,MB,3804 SCsg Gabrr2 Gaba_1,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
69c3fcb7-4714-4791-9253-87e3e86163f5,0856 SCs Dmbx1 Gaba_5,C57BL6J-638850.33,GABA,MB,3740 SCs Dmbx1 Gaba_5,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
71626b0b-5c26-4dc6-ab57-7beba1e33109,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.33,GABA,MB,3678 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,NOT,205 SC-PAG Lef1 Emx2 Gaba,NOT
b86fb497-9625-4da3-8cbb-37cbd0b208bf,0855 SCs Dmbx1 Gaba_4,C57BL6J-638850.33,GABA,MB,3739 SCs Dmbx1 Gaba_4,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
8461f454-290b-4063-a5ca-5545ac4a82f9,0830 PRT Tcf7l2 Gaba_2,C57BL6J-638850.33,GABA,MB,3612 PRT Tcf7l2 Gaba_2,20 MB GABA,NOT,202 PRT Tcf7l2 Gaba,NOT
dfe796c9-9e09-4de2-a4ca-5e8408b2a592,0830 PRT Tcf7l2 Gaba_2,C57BL6J-638850.33,GABA,MB,3608 PRT Tcf7l2 Gaba_2,20 MB GABA,NOT,202 PRT Tcf7l2 Gaba,NOT
09fd53aa-28e7-4c56-8806-331d123c6943,0868 SC Tnnt1 Gli3 Gaba_2,C57BL6J-638850.33,GABA,MB,3788 SC Tnnt1 Gli3 Gaba_2,20 MB GABA,NOT,211 SC Tnnt1 Gli3 Gaba,NOT
02cb4b93-6358-41a7-9f5d-c6fc987a2194,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.33,GABA,MB,3804 SCsg Gabrr2 Gaba_1,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
377a0d50-7b81-4a34-878d-d1ab2b9aabb2,0841 SC Otx2 Gcnt4 Gaba_1,C57BL6J-638850.33,GABA,MB,3671 SC Otx2 Gcnt4 Gaba_1,20 MB GABA,NOT,204 SC Otx2 Gcnt4 Gaba,NOT
603f4906-0fad-45c3-9e21-917dfe94edd7,0856 SCs Dmbx1 Gaba_5,C57BL6J-638850.33,GABA,MB,3740 SCs Dmbx1 Gaba_5,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
55d5d4c9-e6ec-4b21-acaf-db8ec47bc7bb,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.33,GABA,MB,3797 SCsg Gabrr2 Gaba_1,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
2422696e-bf9b-4c1b-a235-63ee0919f6b8,0863 SCs Pax7 Nfia Gaba_5,C57BL6J-638850.33,GABA,MB,3759 SCs Pax7 Nfia Gaba_5,20 MB GABA,NOT,209 SCs Pax7 Nfia Gaba,NOT
90643b81-ea80-4eac-9159-7988d2687258,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.33,GABA,MB,3723 SCs Dmbx1 Gaba_1,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
272ecbd1-61b0-4445-9cfd-9d70a2f56671,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.33,GABA,MB,3741 SC Lef1 Otx2 Gaba_1,20 MB GABA,NOT,208 SC Lef1 Otx2 Gaba,NOT
1b3649bc-888c-4bbb-bb98-d253ea47d947,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.33,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
584cb9e2-faba-4b57-a434-fb9096c180c9,0874 SCsg Gabrr2 Gaba_3,C57BL6J-638850.33,GABA,MB,3815 SCsg Gabrr2 Gaba_3,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
b811fa4b-dc8f-4c76-a2bb-bc2eac18818c,0830 PRT Tcf7l2 Gaba_2,C57BL6J-638850.33,GABA,MB,3611 PRT Tcf7l2 Gaba_2,20 MB GABA,NOT,202 PRT Tcf7l2 Gaba,NOT
7837cafb-b8c8-4483-aed7-061593471d0c,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.33,GABA,MB,3678 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,NOT,205 SC-PAG Lef1 Emx2 Gaba,NOT
6451d097-9007-4987-ab9e-755d7e975929,0876 SCsg Gabrr2 Gaba_5,C57BL6J-638850.33,GABA,MB,3827 SCsg Gabrr2 Gaba_5,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
5b2c3d02-88e4-4fb8-a308-c5d5a7127bee,0830 PRT Tcf7l2 Gaba_2,C57BL6J-638850.33,GABA,MB,3612 PRT Tcf7l2 Gaba_2,20 MB GABA,NOT,202 PRT Tcf7l2 Gaba,NOT
d884cd31-9a2a-4699-8356-0444ecaa2136,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.33,GABA,MB,3722 SCs Dmbx1 Gaba_1,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
4be7f974-912e-4c7a-90bb-0271919dd170,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.33,GABA,MB,3805 SCsg Gabrr2 Gaba_1,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
2d667b7c-d8d1-41a3-8038-b87c61291c38,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.33,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
a7665259-7775-4732-8919-187b35b80ee2,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.33,GABA,MB,3799 SCsg Gabrr2 Gaba_1,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
6a67ad36-48b5-482e-aca7-7d49b2736477,0864 PRT Mecom Gaba_1,C57BL6J-638850.33,GABA,MB,3766 PRT Mecom Gaba_1,20 MB GABA,NOT,210 PRT Mecom Gaba,NOT
928878cd-c4fc-4eef-9961-8928517674aa,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.33,GABA,MB,3798 SCsg Gabrr2 Gaba_1,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
36de47d2-f539-4de1-91bb-795c063ff812,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.33,GABA,MB,3680 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,NOT,205 SC-PAG Lef1 Emx2 Gaba,NOT
84ec9c8f-2a65-4cd7-a80c-e3095fbef2d5,0874 SCsg Gabrr2 Gaba_3,C57BL6J-638850.33,GABA,MB,3815 SCsg Gabrr2 Gaba_3,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
17d62987-84a7-46bd-abec-277ece3d5f92,0863 SCs Pax7 Nfia Gaba_5,C57BL6J-638850.33,GABA,MB,3759 SCs Pax7 Nfia Gaba_5,20 MB GABA,NOT,209 SCs Pax7 Nfia Gaba,NOT
944d872e-e364-492e-ad00-f29a3cf83e1d,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.33,GABA,MB,3741 SC Lef1 Otx2 Gaba_1,20 MB GABA,NOT,208 SC Lef1 Otx2 Gaba,NOT
9150de85-56e9-4516-8b51-ae945ab6a57d,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.33,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
3145b3a7-7225-4f68-9d34-354c03123b2a,0856 SCs Dmbx1 Gaba_5,C57BL6J-638850.33,GABA,MB,3740 SCs Dmbx1 Gaba_5,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
cc172ae8-92a6-4624-8286-2c9d1ce85c4b,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.33,GABA,MB,3723 SCs Dmbx1 Gaba_1,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
c52fcabc-9fd4-41b1-a6f9-dd14acebd8fb,0830 PRT Tcf7l2 Gaba_2,C57BL6J-638850.33,GABA,MB,3610 PRT Tcf7l2 Gaba_2,20 MB GABA,NOT,202 PRT Tcf7l2 Gaba,NOT
a7d65f28-8e38-4a00-b15f-b8985e8e3c1a,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.33,GABA,MB,3680 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,NOT,205 SC-PAG Lef1 Emx2 Gaba,NOT
675ccfe1-199e-4afd-b965-ff887af88c59,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.33,GABA,MB,3741 SC Lef1 Otx2 Gaba_1,20 MB GABA,NOT,208 SC Lef1 Otx2 Gaba,NOT
36671ccb-6e4e-451e-a74b-bdbb3c0fbb7a,0855 SCs Dmbx1 Gaba_4,C57BL6J-638850.33,GABA,MB,3738 SCs Dmbx1 Gaba_4,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
bdc004ae-e087-4174-a323-483dcb572ea6,0876 SCsg Gabrr2 Gaba_5,C57BL6J-638850.33,GABA,MB,3826 SCsg Gabrr2 Gaba_5,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
d2171394-a1ae-44d2-ad27-014a0db5edd0,0841 SC Otx2 Gcnt4 Gaba_1,C57BL6J-638850.33,GABA,MB,3671 SC Otx2 Gcnt4 Gaba_1,20 MB GABA,NOT,204 SC Otx2 Gcnt4 Gaba,NOT
3c80dadb-6feb-4fb3-b025-c1aa7b0a4e13,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.33,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,NOT,209 SCs Pax7 Nfia Gaba,NOT
64009ae1-1eed-4a28-8e16-522347ebfb4c,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.33,GABA,MB,3726 SCs Dmbx1 Gaba_1,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
40085744-14ef-4921-b39e-ee4792cf359f,0864 PRT Mecom Gaba_1,C57BL6J-638850.33,GABA-Glyc,MB,3764 PRT Mecom Gaba_1,20 MB GABA,NOT,210 PRT Mecom Gaba,NOT
420f5881-d1e7-42d2-92da-75f77ac0aed1,0868 SC Tnnt1 Gli3 Gaba_2,C57BL6J-638850.33,GABA,MB,3788 SC Tnnt1 Gli3 Gaba_2,20 MB GABA,NOT,211 SC Tnnt1 Gli3 Gaba,NOT
82cd68db-693a-47ff-84da-dd6aa7971db0,0830 PRT Tcf7l2 Gaba_2,C57BL6J-638850.33,GABA,MB,3608 PRT Tcf7l2 Gaba_2,20 MB GABA,NOT,202 PRT Tcf7l2 Gaba,NOT
85576880-2bcc-44cb-9741-bf6a9c421cd5,0856 SCs Dmbx1 Gaba_5,C57BL6J-638850.33,GABA,MB,3740 SCs Dmbx1 Gaba_5,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
b0e6066a-dd99-44fb-a675-82ddf9dbccac,0855 SCs Dmbx1 Gaba_4,C57BL6J-638850.33,GABA,MB,3739 SCs Dmbx1 Gaba_4,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
7831c997-a440-4282-9c47-e5356fd81f3a,0874 SCsg Gabrr2 Gaba_3,C57BL6J-638850.33,GABA,MB,3815 SCsg Gabrr2 Gaba_3,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
e18b6b2f-ee7f-41cd-9bdb-2fcb70c920c4,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.33,GABA,MB,3741 SC Lef1 Otx2 Gaba_1,20 MB GABA,NOT,208 SC Lef1 Otx2 Gaba,NOT
09470500-2850-4f33-b455-ab8f9ec08ef6,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.33,GABA,MB,3821 SCsg Gabrr2 Gaba_4,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
e05dc782-26bf-4e1c-a0c3-4d799006044f,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.33,GABA,MB,3742 SC Lef1 Otx2 Gaba_1,20 MB GABA,NOT,208 SC Lef1 Otx2 Gaba,NOT
d0995d67-c0c4-46d6-9032-deea8573374e,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.33,GABA,MB,3798 SCsg Gabrr2 Gaba_1,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
a67ee579-d2d9-4cc0-9a9a-54d78b519766,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.33,GABA,MB,3797 SCsg Gabrr2 Gaba_1,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
2bf9ba0b-47ec-4820-8242-de84ba3b666c,0830 PRT Tcf7l2 Gaba_2,C57BL6J-638850.33,GABA,MB,3607 PRT Tcf7l2 Gaba_2,20 MB GABA,NOT,202 PRT Tcf7l2 Gaba,NOT
af43bf33-0243-415f-947b-c2e7fafa3065,0864 PRT Mecom Gaba_1,C57BL6J-638850.33,GABA-Glyc,MB,3764 PRT Mecom Gaba_1,20 MB GABA,NOT,210 PRT Mecom Gaba,NOT
072837ee-9e0c-4b1c-9b03-4c1a24ff8cfe,0841 SC Otx2 Gcnt4 Gaba_1,C57BL6J-638850.33,GABA,MB,3671 SC Otx2 Gcnt4 Gaba_1,20 MB GABA,NOT,204 SC Otx2 Gcnt4 Gaba,NOT
fb216588-786c-4efa-9b74-e95a41f4920a,1057 LDT-PCG-CS Gata3 Lhx1 Gaba_2,C57BL6J-638850.33,GABA,MB,4742 LDT-PCG-CS Gata3 Lhx1 Gaba_2,26 P GABA,NOT,272 LDT-PCG-CS Gata3 Lhx1 Gaba,NOT
ba76176d-a29e-4807-8927-3b1ca52f457f,0951 NLL-SOC Spp1 Glut_2,C57BL6J-638850.33,Glut,MB,4196 NLL-SOC Spp1 Glut_2,23 P Glut,NOT,233 NLL-SOC Spp1 Glut,NOT
3972ead9-6d82-4f4d-b04e-4172d7e14750,0830 PRT Tcf7l2 Gaba_2,C57BL6J-638850.33,GABA,MB,3612 PRT Tcf7l2 Gaba_2,20 MB GABA,NOT,202 PRT Tcf7l2 Gaba,NOT
d23ad692-7d66-46f4-925c-f3b093bf5fec,0830 PRT Tcf7l2 Gaba_2,C57BL6J-638850.33,GABA,MB,3610 PRT Tcf7l2 Gaba_2,20 MB GABA,NOT,202 PRT Tcf7l2 Gaba,NOT
07e642aa-ad94-4ace-8507-970feb650e4a,0855 SCs Dmbx1 Gaba_4,C57BL6J-638850.33,GABA,MB,3736 SCs Dmbx1 Gaba_4,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
d2808ef5-6afd-4441-9686-66cbeea89d83,0856 SCs Dmbx1 Gaba_5,C57BL6J-638850.33,GABA,MB,3740 SCs Dmbx1 Gaba_5,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
aab19f5a-3bf0-4e1a-9c8f-799fd39c2156,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.33,GABA,MB,3824 SCsg Gabrr2 Gaba_4,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
52ae41c2-8588-451e-8082-1a2187a39989,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.33,GABA,MB,3797 SCsg Gabrr2 Gaba_1,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
c0336eda-449a-46e3-8d3f-16ed6170ded6,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.33,GABA,MB,3723 SCs Dmbx1 Gaba_1,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
73391b9b-cf71-448d-9a33-025f39b3d2fc,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.33,GABA,MB,3801 SCsg Gabrr2 Gaba_1,20 MB GABA,NOT,213 SCsg Gabrr2 Gaba,NOT
d1a87d09-5d52-4747-a52c-35226b2037f3,0830 PRT Tcf7l2 Gaba_2,C57BL6J-638850.33,GABA,MB,3608 PRT Tcf7l2 Gaba_2,20 MB GABA,NOT,202 PRT Tcf7l2 Gaba,NOT
c5da95bd-ff57-401d-91a4-4c0d6cc52bc8,0868 SC Tnnt1 Gli3 Gaba_2,C57BL6J-638850.33,GABA,MB,3783 SC Tnnt1 Gli3 Gaba_2,20 MB GABA,NOT,211 SC Tnnt1 Gli3 Gaba,NOT
90245530-6ff9-40ad-872f-d760ac9ee767,0855 SCs Dmbx1 Gaba_4,C57BL6J-638850.33,GABA,MB,3739 SCs Dmbx1 Gaba_4,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
ca871363-4719-46e1-b2a4-b629a3217afa,0855 SCs Dmbx1 Gaba_4,C57BL6J-638850.33,GABA,MB,3739 SCs Dmbx1 Gaba_4,20 MB GABA,NOT,207 SCs Dmbx1 Gaba,NOT
