Sample Id,Supertype,Section Label,Neurotransmitter Type,Anatomical Division,Cluster,Class,Anatomical Structure,Subclass,Anatomical Substructure
3d7cc740-e97f-43ae-a5cd-6b6f1b527ff6,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.32,GABA,MB,3824 SCsg Gabrr2 Gaba_4,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
a7a5b92a-9cac-44e0-8792-5f44dc186112,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3722 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
ad89b8b8-075c-400e-8df9-227061102db3,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
fb19c9a8-2bc6-47ab-ba3f-869abbec7f58,0856 SCs Dmbx1 Gaba_5,C57BL6J-638850.32,GABA,MB,3740 SCs Dmbx1 Gaba_5,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
785702c3-5558-4bb9-8d10-79d425b4230b,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
4adcb799-7187-41da-b638-be665b8fa15c,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3741 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
16baec6f-9b41-4d2d-95d4-627b82fbf785,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
dcf03994-d817-469b-ba18-fa4b5add470f,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.32,GABA,MB,3824 SCsg Gabrr2 Gaba_4,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
c68a6f4b-f843-438b-b794-9370d5171893,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
b5d8e644-ce2e-42ee-8cb6-d6b7be5e8f62,0876 SCsg Gabrr2 Gaba_5,C57BL6J-638850.32,GABA,MB,3827 SCsg Gabrr2 Gaba_5,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
c8ed25a7-3963-4a7e-89b1-776e2cfe3407,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
b2c8227d-6d8c-4bb3-a6a5-9eccbca2dc41,0870 SCs Lef1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3793 SCs Lef1 Gli3 Gaba_2,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCsg
1fd99797-38c3-435f-b51b-0d5d82beb64d,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3731 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
3030c7b6-eba7-4e8a-8ee5-0173bdd69910,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
ed55ec7a-5eb0-4b07-8c3b-26f2a50613e4,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3808 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
57c60ad0-1944-48d5-9e21-142d324b5ceb,0841 SC Otx2 Gcnt4 Gaba_1,C57BL6J-638850.32,GABA,MB,3669 SC Otx2 Gcnt4 Gaba_1,20 MB GABA,SCs,204 SC Otx2 Gcnt4 Gaba,SCsg
5ad70dea-5d78-478b-afca-f71ccc4593ca,0868 SC Tnnt1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3786 SC Tnnt1 Gli3 Gaba_2,20 MB GABA,SCs,211 SC Tnnt1 Gli3 Gaba,SCsg
a1e2c2e1-84d7-4122-87fe-33793f09b41c,0868 SC Tnnt1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3787 SC Tnnt1 Gli3 Gaba_2,20 MB GABA,SCs,211 SC Tnnt1 Gli3 Gaba,SCsg
cbf4d809-e6c0-4ffa-b7af-d338b9aa02c0,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3741 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
089115cd-e64a-45a1-9208-4d2a2337c158,0870 SCs Lef1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3794 SCs Lef1 Gli3 Gaba_2,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCsg
6d79f817-3833-4b27-9e50-ddbc9f5f7624,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
b724f514-e0e3-417f-bc06-443aacfcb61d,0874 SCsg Gabrr2 Gaba_3,C57BL6J-638850.32,GABA,MB,3815 SCsg Gabrr2 Gaba_3,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
7215175d-b1ef-4fae-bf0f-67b5d388cdf4,0842 SC Otx2 Gcnt4 Gaba_2,C57BL6J-638850.32,GABA,MB,3672 SC Otx2 Gcnt4 Gaba_2,20 MB GABA,SCs,204 SC Otx2 Gcnt4 Gaba,SCsg
3c5aa013-2b44-45b9-8244-058a8ad189b1,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.32,GABA,MB,3825 SCsg Gabrr2 Gaba_4,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
54750e0e-9955-4550-b16f-a88ba11fcd95,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
21665ae5-1114-4056-bed6-c5733b37cedd,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3808 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
31cde627-78af-4281-894f-4065ebf78eb9,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3753 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
ce33100a-69e4-418a-8935-d96dd951b8f4,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
0b55d05a-3b6d-470f-b730-87b7a3b1caf8,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3757 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
e97bcf0d-6ad3-44cb-ac81-39b65418a346,0876 SCsg Gabrr2 Gaba_5,C57BL6J-638850.32,GABA,MB,3827 SCsg Gabrr2 Gaba_5,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
86cff680-61dd-4ae3-b460-dd485fa76f4f,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
6f0ead5c-cb4d-4325-bb92-ad61459ce553,0858 SC Lef1 Otx2 Gaba_2,C57BL6J-638850.32,GABA,MB,3745 SC Lef1 Otx2 Gaba_2,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
7fe328b9-fb0f-428e-a522-174d2094c26f,0870 SCs Lef1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3794 SCs Lef1 Gli3 Gaba_2,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCsg
2aa424cf-b693-4b12-8531-b048393ef4c8,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
a42b7bfd-54ca-4026-bc39-4f9b2fe12d4c,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3742 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
bdb78d5a-7b5a-48b0-99ae-00586c4c24de,0856 SCs Dmbx1 Gaba_5,C57BL6J-638850.32,GABA,MB,3740 SCs Dmbx1 Gaba_5,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
30552c44-4f1f-478a-aa68-545a4396f62f,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
62fe55ff-3c85-4c1f-bbba-a8b4fdd86363,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3810 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
c6c6afe0-c156-42e0-9642-89d2377691a0,0842 SC Otx2 Gcnt4 Gaba_2,C57BL6J-638850.32,GABA,MB,3672 SC Otx2 Gcnt4 Gaba_2,20 MB GABA,SCs,204 SC Otx2 Gcnt4 Gaba,SCsg
51d2abef-8197-4e87-9515-d804d5407b06,0876 SCsg Gabrr2 Gaba_5,C57BL6J-638850.32,GABA,MB,3826 SCsg Gabrr2 Gaba_5,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
90a64ffd-4bb6-44c8-b29f-12e7e74110ff,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3807 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
4744b8d8-779b-4cdb-a76f-dd9738e5671e,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
fb3298d0-a549-44de-b049-bedaecc65e2e,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3813 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
abc1f94a-ca57-4eab-9a63-68e167b4dc2f,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
724ac518-34d8-49fb-8489-f04d9a9ebc3d,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3741 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
068e50b9-b4f9-4af3-9f6a-45815e27316b,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
bdfa5594-1610-4708-9dc7-c2be2a4796ca,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3680 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,SCs,205 SC-PAG Lef1 Emx2 Gaba,SCsg
70af80b4-54ec-4314-89df-263ac1c17660,0870 SCs Lef1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3794 SCs Lef1 Gli3 Gaba_2,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCsg
cc8e1cf8-087f-4656-8062-7dbe4cd61a3b,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
80be62bb-bfe1-43f4-b8ec-fe99eb561e59,0842 SC Otx2 Gcnt4 Gaba_2,C57BL6J-638850.32,GABA,MB,3672 SC Otx2 Gcnt4 Gaba_2,20 MB GABA,SCs,204 SC Otx2 Gcnt4 Gaba,SCsg
ed732899-52f9-4707-bb55-600030dacc57,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
506fcc9b-bde8-4049-8437-3850db9cae46,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
67eac16c-88c8-4b26-b680-7053912daa9e,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3741 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
14b87429-5100-4e38-a0a7-5e37aed81e79,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
ae5f4c23-9ed4-4233-857d-9c77b8716d02,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3680 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,SCs,205 SC-PAG Lef1 Emx2 Gaba,SCsg
d2b105a2-07cf-4c67-b702-30c53eb4679a,0858 SC Lef1 Otx2 Gaba_2,C57BL6J-638850.32,GABA,MB,3745 SC Lef1 Otx2 Gaba_2,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
3e3f4a1b-54bb-49ac-b62e-eea5ecb4c050,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
e7c2a53e-d124-4974-b690-bebb9b3d9b01,0842 SC Otx2 Gcnt4 Gaba_2,C57BL6J-638850.32,GABA,MB,3672 SC Otx2 Gcnt4 Gaba_2,20 MB GABA,SCs,204 SC Otx2 Gcnt4 Gaba,SCsg
f58fce6d-6957-4a5d-a93b-ca9c05e5f65c,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
1a1d9ff8-0335-4c5f-bc92-aee47220bc77,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3753 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
37f6d68b-0b08-4405-937e-f794629d7f94,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
b7db0153-5c39-4703-86d9-0440bfb14c80,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3727 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
b32cdf6c-7c76-42ac-a50c-1913d1511e89,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3675 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,SCs,205 SC-PAG Lef1 Emx2 Gaba,SCsg
8930f1f6-dd74-49d9-8b7f-36920ccfabb6,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.32,GABA,MB,3824 SCsg Gabrr2 Gaba_4,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
3b64e48a-c1c9-4bdd-9d0e-11eb28c9e357,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,Glut-GABA,MB,3806 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
4f64a71d-571a-447a-8e1c-3f8093501016,0876 SCsg Gabrr2 Gaba_5,C57BL6J-638850.32,GABA,MB,3827 SCsg Gabrr2 Gaba_5,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
ba99ff13-3eb4-4768-b95a-f7f4ce373eac,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3811 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
c81efb83-ec87-44d7-8ee5-9759d4900c0c,0870 SCs Lef1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3794 SCs Lef1 Gli3 Gaba_2,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCsg
c819324d-e3f2-4c95-bb1d-ae793bb7208b,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
3f89578e-f95d-40aa-8834-91cd0abf2056,0870 SCs Lef1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3794 SCs Lef1 Gli3 Gaba_2,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCsg
73c6c52b-d457-414d-a5d2-ddbb8a2e4ff0,0856 SCs Dmbx1 Gaba_5,C57BL6J-638850.32,GABA,MB,3740 SCs Dmbx1 Gaba_5,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
7158e9f7-5899-4a36-a00d-e1a1ee98ed4d,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3678 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,SCs,205 SC-PAG Lef1 Emx2 Gaba,SCsg
d267a76b-39db-429a-b25e-b52377b7dc55,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
0ba9c005-af66-4892-9f58-52443455961e,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
92692948-3eff-46e8-ae42-be3f089c095c,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
d46d97f9-571a-4526-a48a-355dfe8b4748,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3753 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
eaa90572-e489-4b06-8a8e-a6ac6c151a14,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
0168a6a5-7019-4222-b227-054cfdf8c010,0874 SCsg Gabrr2 Gaba_3,C57BL6J-638850.32,GABA,MB,3815 SCsg Gabrr2 Gaba_3,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
a82a51da-c735-4806-b96c-6da2d8447771,0876 SCsg Gabrr2 Gaba_5,C57BL6J-638850.32,GABA,MB,3827 SCsg Gabrr2 Gaba_5,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
41cc5b86-7a78-4e23-b206-e39612241f3e,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3803 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
04d6ce5e-711d-4a96-ae6a-fdef5df0bf81,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.32,GABA,MB,3824 SCsg Gabrr2 Gaba_4,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
3803eba1-1e2b-4843-842e-0c7825ee805a,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
f2aeb0a3-2080-48ec-a891-f36eff11822e,0874 SCsg Gabrr2 Gaba_3,C57BL6J-638850.32,GABA,MB,3815 SCsg Gabrr2 Gaba_3,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
08e1f1a9-43fb-4e5c-ba0d-45d4a5abeea0,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
4366506c-86e5-4294-a6de-1ab27488b96c,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
1d3d4699-0aec-49d9-84c7-5764a1918eaa,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3744 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
f2e9cd92-e7d9-482c-be1b-b7f868992c91,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
50a7882f-0a27-4fe6-a10f-c0defc006a2d,0870 SCs Lef1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3794 SCs Lef1 Gli3 Gaba_2,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCsg
68070d58-1241-4700-87ae-9e9af8bca9c1,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3680 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,SCs,205 SC-PAG Lef1 Emx2 Gaba,SCsg
d24a516d-2b7f-485a-8219-91ca5567033b,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
52078351-76e2-45fd-a980-66cb7493d489,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3757 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
893fa4e3-9736-4795-9ec9-c36eb8afeba0,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3680 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,SCs,205 SC-PAG Lef1 Emx2 Gaba,SCsg
f2457b58-4497-482a-a4b9-c1f3d95fd737,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
fbe14a8b-98d6-463a-ab10-4355a806615f,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
fbdc5462-3db8-4470-9e4e-4f8f14bd75fa,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3729 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
475124c9-9f82-4c66-a43e-a543ec2cba11,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
fb2f53b8-2070-43b7-b4fd-3f15a98239b2,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
55f0c883-c344-42d1-8b64-e5d7a8c5b6a7,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
672e321a-b41f-4152-90d7-908228856dc0,0870 SCs Lef1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3793 SCs Lef1 Gli3 Gaba_2,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCsg
d58453c1-a8d9-41c6-9fda-c249418d53e2,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
a6cf4c6f-59f4-4f95-b793-97697f8c05e0,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3757 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
1895f473-80b7-44ba-89f8-d4f94d239b5f,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3731 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
1bf1f5fc-b01d-4067-ae56-d73958f349b0,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3730 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
1bc7238b-13e8-40dd-9373-b4eeb91a79f8,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
87dcb923-42c1-40db-92d3-b079e9e9a928,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3753 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCsg
3fb195f5-e9f6-45ce-9fed-516b7dd6f3b1,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
0c94afe0-a976-42ac-94a0-e98dae0eba26,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3741 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCsg
c192bfd0-f44b-416b-a4ae-5cfaddc9cfed,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3729 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
97265358-fa2d-41b8-8fab-24c29cd2d613,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3722 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCsg
5abcd601-2081-4f84-858f-481451acfc2b,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3808 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCsg
